date;EURUSD;AUDUSD;EURCHF;EURGBP;EURJPY;NZDUSD;USDCAD
39735;-21.55141;6.40159;-120.66025;-41.85707;-31.26181;0;0.26248
39736;-202.18741;-336.14536;134.94129;200.5886;-31.3299;0;-444.88548
39737;107.83256;252.59852;2.54844;-177.074816;207.2489;0;143.74652
39738;-0.89018;390.84055;116.68099;8.87631;133.99744;0;164.75337
39741;75.81203;-23.44583;49.97877;-42.73947;126.8338;0;-0.50977
39742;-334.70696;-57.71753;9.8174;-62.635323;-31.37209;0;-444.83414
39743;13.51141;184.66354;22.15672;94.810888;-31.43527;0;-444.75524
39744;104.06944;97.66733;21.66615;-336.552973;-31.46536;0;37.744263
39745;-50.14191;-5.66038;597.60792;-45.6234;-31.523;0;-120.610591
39748;159.63822;55.68789;-121.82825;-11.88825;-31.58775;0;151.33058
39749;147.09751;-329.40611;6.82302;-40.35171;-31.49513;0;14.25756
39750;-24.33397;9.33707;-120.67085;23.81402;-31.43372;0;-53.46418
39751;94.05103;523.92813;291.30556;29.48886;275.61247;0;281.29676
39752;126.48903;79.80894;0.82003;106.86713;-31.49308;0;106.26028
39755;1.87175;116.76581;33.98471;-388.15476;-31.38403;0;-3.00551
39756;300.62944;1169.42565;-120.69592;-39.7292;-31.46868;0;-458.35362
39757;236.57442;240.90817;51.59243;218.771704;-31.44264;0;-76.77394
39758;-292.41877;93.86706;10.18174;152.51085;-31.46137;0;104.53499
39759;94.32417;-27.91116;-120.7625;262.442544;-31.47595;0;105.33356
39762;14.74639;-87.88723;-120.72833;-81.316696;-31.38581;0;315.86908
39763;-420.9269;-86.53846;1.79819;-70.319367;-31.48002;0;146.07119
39764;-112.75681;296.62306;64.06468;-241.013568;-31.49012;0;265.35517
39765;233.43596;38.73979;-120.6391;-281.643394;190.99642;0;162.24907
39766;-10.38111;261.18666;53.90568;15.03024;-31.4317;0;115.45103
39769;180.2136;5.08138;136.54406;-25.24839;-31.50445;0;134.96913
39770;49.23077;270.0129;47.59701;-15.74465;-31.50505;0;181.36837
39771;270.56252;244.88858;38.97331;177.958834;-31.50348;0;113.96844
39772;92.749;-336.41797;8.5011;-71.961241;-31.54318;0;-444.74076
39773;125.80415;-27.32633;18.70324;163.606487;-31.54356;0;-0.4704
39776;-17.13035;-108.20344;-120.64421;-229.841837;-31.53371;0;40.40229
39777;-23.74633;239.96236;62.16811;-130.477482;-31.41689;0;78.64392
39778;8.33758;44.63179;-120.67765;-22.06144;-31.4957;0;-66.62312
39779;1.86075;-79.01749;10.65857;-140.51858;133.40907;0;-74.3834
39780;-22.47503;280.15922;28.12167;288.079709;-31.49178;0;-75.641254
39783;-145.39119;-125.77342;-121.59088;-15.16428;-31.52449;0;106.80638
39784;199.04766;180.26713;30.14877;123.605882;-31.56169;0;139.02881
39785;167.49159;24.71362;72.08054;-116.434032;-31.55148;0;31.84993
39786;190.34443;216.96801;9.98375;-125.517209;-31.56482;0;158.55301
39787;-8.69177;560.1591;-120.60086;0;-31.56078;0;-444.67043
39790;12.3546;123.33037;22.71531;83.3507;-31.47233;0;-78.09256
39791;240;123.62575;-120.6221;-121.014875;-31.5433;0;247.61603
39792;33.7718;-111.30461;17.86435;-4.106682;-31.46733;0;90.56837
39793;29.29687;22.67574;-120.65702;-379.002837;-31.45216;0;-37.67247
39794;24.38253;253.65735;-120.72626;-101.419424;437.9897;0;106.9742
39797;-17.62095;21.59503;-120.6767;-37.499163;11.16523;0;15.78219
39798;-15.09638;-21.02062;71.79396;36.196264;-31.48693;0;42.07369
39799;4.26106;68.14065;30.68362;-481.717427;-31.4104;0;219.49704
39800;-19.54072;-76.61748;-121.70425;-440.032876;-31.38894;0;-82.93402
39801;-847.81669;40.36634;-120.75169;401.406639;-31.45055;0;106.17594
39804;-20.47694;-65.60723;29.45786;-51.471055;-31.39512;0;-0.99077
39805;71.03563;-80.10563;173.253;10.48096;44.65487;0;-74.61703
39806;18.89629;-31.5965;-121.60551;-152.335602;-31.45876;0;141.3477
39811;43.79193;-114.62764;28.16189;-404.892192;-31.36561;0;106.36395
39812;207.82973;-44.99957;-120.8194;48.67029;-31.44787;0;104.44228
39813;-322.9876;177.6694;8.46217;732.982095;-31.44742;0;106.20815
39815;114.16654;654.54545;8.2801;86.59457;-31.45122;0;229.3047
39818;479.80921;16.01979;-120.66616;698.136593;242.46808;0;-63.22127
39819;70.6719;287.03509;63.55678;-75.71802;-31.4608;0;-17.00723
39820;7.28922;3.32217;81.54998;32.24745;-31.38659;0;105.58975
39821;380.64647;559.00098;8.81375;-376.21549;-31.47653;0;-30.14363
39822;99.04887;113.9262;8.62547;123.48717;-31.47665;0;-444.88641
39825;26.39231;-336.18466;-120.7625;-8.11377;-31.523;0;-59.264339
39826;-170.87026;-336.26038;24.84263;-116.296998;-31.55148;0;101.08795
39827;-11.2638;185.74476;65.43451;77.656;-31.47522;0;135.2796
39828;101.84133;170.93759;-120.7939;70.26073;-31.56888;0;10.38773
39829;65.85421;32.53748;-120.6878;-81.57303;45.35955;0;151.52603
39832;-2.03085;148.66735;21.75051;-146.015945;-31.46311;0;118.75805
39833;-32.92881;-37.23887;1.21722;-295.266668;129.55879;0;107.53539
39834;-96.05222;-94.61975;50.76142;-90.286227;-31.58346;0;-61.29019
39835;18.46722;130.42685;-120.69434;132.91018;2.25701;0;81.61161
39836;127.24458;455.77714;10.63652;-22.980679;-31.61626;0;-458.4325
39839;-18.358;303.88757;-120.75241;219.54644;246.66088;0;-80.87849
39840;27.38403;-52.41388;14.16233;-24.69136;47.29877;0;-64.88718
39841;9.72359;-61.40102;-120.6506;34.72669;-31.49049;0;106.09425
39842;105.80842;-154.45726;76.54836;333.035266;-31.55779;0;9.293832
39843;-157.15622;-336.69876;-121.69608;-33.80842;-31.59207;0;-251.221551
39846;110.67336;32.24787;8.28121;126.09269;-31.6164;0;134.15611
39847;23.32815;54.55914;8.63529;-162.497798;128.60087;0;-53.83994
39848;93.3973;-53.59829;-22.554574;484.762675;-31.59221;0;276.59922
39849;60.1165;-88.70819;-120.72031;477.720066;-31.59846;0;203.87923
39850;94.14226;-329.22246;-120.69825;13.14121;212.34399;0;-35.97504
39853;0.69785;497.80424;-120.64636;72.08238;-31.56325;0;-75.48252
39854;167.21274;-168.17051;73.9196;184.83738;-31.56052;0;-10.134972
39855;-173.12179;-83.53733;40.69305;29.46034;-31.57693;0;40.55359
39856;221.44014;306.89947;48.15731;-23.9436;-31.5756;0;-10.65909
39857;51.80545;-70.93694;10.22051;-81.35365;-31.49577;0;-34.238318
39860;94.0336;-65.61922;17.30522;83.219615;75.71907;0;-214.095829
39861;-117.24521;-117.22612;95.46717;294.363682;-31.57653;0;-13.5569
39862;-24.47273;105.57598;-120.72435;211.63783;-31.50987;0;-61.5446
39863;-208.63888;-329.11315;-120.8319;-35.21006;-31.56013;0;375.02407
39864;444.17504;269.67341;-120.77084;172.902816;-31.55135;0;90.80079
39867;60.31083;48.20568;18.70011;437.311799;-31.45719;0;-70.22607
39868;97.54725;108.29318;48.72526;-3.41795;-31.44997;0;-51.22835
39869;19.82353;92.09517;96.86533;-232.939117;320.14838;0;111.35502
39870;97.85319;105.31178;33.4916;221.618466;189.30731;0;-410.616632
39871;34.90292;-336.48642;111.06457;-10.756061;-31.48014;0;-307.12759
39874;-36.23937;-291.70639;66.09091;38.3289;-31.50168;0;197.28577
39875;-3.31822;44.80817;20.24975;26.106748;-31.42425;0;-75.14599
39876;101.07124;672.40584;-38.892115;-3.0319;246.14027;0;117.11719
39877;-10.46257;-336.48642;96.21839;104.251286;205.06944;0;45.10927
39878;-24.31673;151.27152;16.38315;-74.578397;-31.4887;0;388.8505
39881;-33.69453;276.2257;19.04476;-454.147132;31.38289;0;-49.37505
39882;14.85884;-82.6112;-120.80646;-27.69181;-31.40352;0;-46.52685
39883;263.79047;435.79528;-120.8304;-223.967548;-31.47468;0;108.07789
39884;1.88173;-42.93715;-120.68977;-293.713501;-31.49725;0;-9.14041
39885;4.64648;-169.445204;79.37286;191.76598;-31.39163;0;-71.51879
39888;-129.670363;-23.64998;-120.68329;-33.02056;251.4662;0;-55.97323
39889;-7.39087;-23.61061;106.48344;-23.33571;-31.43669;0;-33.59092
39890;8.30297;-115.42814;27.35622;-265.582771;119.52934;0;-62.1148
39891;18.91341;-112.32655;33.20313;110.896306;-31.42992;0;25.02531
39892;37.22899;110.08456;88.87174;-19.751094;179.46943;0;53.00697
39895;30.87839;57.09216;31.4619;237.701574;-31.33719;0;-46.402
39896;32.66579;-71.06685;40.85053;-189.08382;130.79283;0;174.47409
39897;99.57031;148.67226;9.66018;-18.61427;-31.40149;0;20.99814
39898;-17.00067;-115.10587;17.32488;-109.953704;-31.32057;0;172.44306
39899;7.29836;-336.2878;11.97495;384.084835;-31.38745;0;-321.364054
39902;-155.38847;-115.62224;-43.98072;83.241918;-31.44021;0;-77.75926
39903;14.27956;-107.39597;9.48729;134.26862;-31.35274;0;166.89284
39904;108.26727;419.56242;10.53015;-26.7072;-31.41232;0;-42.84586
39905;18.07773;-121.87354;-120.75996;-29.27214;-31.34115;0;-79.22471
39906;-21.67001;-114.13864;28.14462;247.567353;187.03965;0;-72.7436
39909;1.33024;188.67925;9.81611;9.2613;-31.28427;0;160.56189
39910;-260.39783;258.98855;-73.5905;191.873589;-31.37099;0;126.71927
39911;127.68853;172.61317;175.58611;77.66235;-31.4041;0;-17.04518
39912;33.82696;1.26091;41.00623;52.589535;25.44147;0;60.57152
39913;15.52039;32.494584;11.430674;52.79572;31.37552;0;-44.64432
39916;-8.86102;-328.9042;92.604807;-123.804664;-31.32647;0;-71.80328
39917;-47.88435;-40.2017;92.997377;-216.2587;-31.38929;0;-51.88089
39918;101.78539;30.50777;33.394734;-7.41823;203.91184;0;-81.9747
39919;45.01023;109.46627;-120.77614;11.92003;-31.4154;0;-69.599842
39920;-138.47569;-66.46358;-120.71641;139.056145;-31.41211;0;309.26829
39923;-139.64277;-336.35698;172.390965;-226.181394;-31.43253;0;132.97528
39924;115.76575;-57.55354;3.572563;161.75608;-31.45492;0;14.76485
39925;186.46154;75.59456;-81.529267;63.68564;-31.45088;0;-49.01326
39926;14.51535;-94.99683;55.09242;19.432222;-31.44275;0;-80.69939
39927;-22.74795;-119.75546;5.565051;-103.7326;-31.44475;0;189.03763
39930;-2.74202;-43.06826;8.96504;186.30637;-31.45122;0;142.69313
39931;244.31905;249.64619;19.547612;28.80815;105.07797;0;-81.57497
39932;-22.73761;-101.23829;-120.74033;-100.753987;-31.38159;0;-80.46547
39933;-9.87255;-95.62564;9.1461;146.79596;-31.35093;0;-83.58516
39934;12.64261;-101.10934;28.01158;201.229361;-31.33657;0;117.1213
39937;56.41643;55.0908;9.13581;29.61633;150.27359;0;-56.77265
39938;-10.11577;-103.07889;69.124424;-29.43332;107.19547;0;110.60308
39939;113.78628;395.93909;-46.104318;-75.091327;89.53513;0;-3.08378
39940;159.11304;-108.11957;-120.79794;21.50782;-31.40515;0;-56.41277
39941;15.65412;-45.49351;9.32151;-81.188075;-31.32057;0;408.64642
39944;48.47239;274.79594;44.39666;-123.969696;305.44299;0;129.28805
39945;-0.440943;47.6672;-24.260583;173.724456;152.76005;0;39.08778
39946;-20.16188;82.15962;63.354186;-144.012801;-31.39588;0;104.57784
39947;105.29407;302.91875;9.15824;-80.772568;-31.42107;0;-33.77111
39948;11.69315;19.84127;33.90732;-34.22819;-31.41871;0;-354.03406
39951;201.09257;601.79992;29.38996;-34.81337;267.37055;0;-63.4896
39952;-21.61796;-328.69525;1.586756;-35.09011;-31.34219;0;-458.36657
39953;-21.5783;157.85401;-120.74224;-129.723122;107.33124;0;-66.0374
39954;-7.61449;-45.20458;9.49542;271.06177;-31.41084;0;-35.52555
39955;-14.39962;1.15212;28.78095;-4.093142;-31.40253;0;-48.07179
39958;40.34854;79.82602;23.327534;-7.492167;32.25879;0;149.07562
39959;78.95301;365.55584;19.79283;77.964711;-31.39702;0;-50.37489
39960;-20.62358;12.60713;61.065877;-5.156;-31.38827;0;190.08072
39961;181.68756;285.75067;1.586441;-52.346405;-31.3104;0;-387.91209
39962;1.07116;-8.32366;65.190603;-28.174821;108.34653;0;-55.99187
39965;-18.80295;-103.19447;-120.78998;165.375035;-31.36682;0;293.81686
39966;242.81352;528.91757;9.30798;-14.62905;-31.3561;0;82.4343
39967;66.79176;409.44301;112.540618;-36.30947;225.73231;0;247.45933
39968;-19.40219;369.85784;9.3172;115.77674;-31.34854;0;57.42382
39969;20.28112;-88.14013;31.257831;245.324708;-31.2791;0;128.52687
39972;-121.28624;-336.0415;10.86491;250.769301;-31.34077;0;-89.85926
39973;-14.86439;-30.26863;-26.093488;-7.65217;-31.35037;0;-55.84462
39974;-18.96186;25.29386;78.98288;24.76658;-31.27929;0;-45.4855
39975;119.57966;-24.78819;21.44105;-36.86927;-31.34392;0;-444.95486
39976;64.58856;-336.02501;-34.124276;-78.020665;167.14643;0;-172.773204
39979;-244.19617;-335.84061;115.09206;-24.37215;-31.34921;0;-30.2687
39980;-20.99916;191.73765;23.494744;102.306636;166.55806;0;252.61492
39981;10.78361;251.7509;47.419175;-219.086085;-31.37109;0;22.00133
39982;22.15101;32.04927;55.42928;-224.601175;-31.31301;0;-82.20053
39983;103.26838;-51.00078;103.131097;-181.51737;-31.30355;0;-328.526058
39986;27.67568;-336.13233;19.517765;-7.11389;-31.38236;0;119.01448
39987;265.49432;99.71601;45.520491;-217.85831;425.82669;0;19.92868
39988;18.69265;-60.68022;-120.63837;260.924905;182.00542;0;-78.35879
39989;-67.14009;-1.87418;-120.60439;-161.931022;137.76304;0;-87.32178
39990;-8.55066;-112.306624;80.20865;27.399827;-31.3687;0;103.86027
39993;131.74163;273.97599;15.356144;66.390432;-31.37761;0;262.57416
39994;24.01581;-63.35019;13.382139;198.50737;-31.36701;0;-285.09268
39995;-20.46385;28.99628;78.520603;-67.178279;-31.2918;0;345.4389
39996;-188.82466;-335.92382;60.860745;44.806422;-31.35124;0;115.71244
39997;-81.93322;68.76511;5.529881;40.67892;-31.36821;0;5.41595
40000;-11.19724;202.6111;33.233983;27.177069;-31.38704;0;-86.19574
40001;31.89151;-30.1167;17.415167;-153.433154;-31.39032;0;-42.32331
40002;-82.73174;-336.02963;78.941105;-52.758238;-31.40715;0;-78.71026
40003;16.79683;-68.86877;27.366111;131.750163;-31.35455;0;-9.55373
40004;16.76818;-39.31646;21.419788;83.05223;-31.42591;0;-399.2009
40007;85.49334;374.66479;-0.396348;-21.482525;-31.43385;0;-87.26855
40008;-20.59555;-105.50103;-120.70054;-116.21937;-31.35465;0;-66.9145
40009;0.64031;-105.10511;35.216841;37.831905;-31.34115;0;-54.74159
40010;124.23284;293.81059;-30.033195;6.286965;-31.39536;0;-86.59794
40011;99.32791;59.14649;-6.317785;-45.837578;-31.39681;0;-79.31909
40014;-9.5302;-90.63444;15.391497;30.639957;-31.3117;0;-51.49424
40015;104.90836;31.75854;60.937005;-125.560746;-31.38175;0;-20.09996
40016;73.33521;33.12477;27.317356;106.768968;-31.38469;0;-63.48048
40017;50.62935;-21.95657;-120.67483;-11.12914;-31.30941;0;-93.64382
40018;48.0945;17.62977;17.356774;245.26559;-31.3701;0;-4.71633
40021;15.36443;-71.73462;3.543958;-11.100576;-31.29912;0;249.459
40022;-5.67279;170.01284;17.31693;37.555638;-31.35766;0;-83.072014
40023;-263.39795;-92.61301;-69.190549;145.912359;155.27092;0;-1.10713
40024;51.83558;-37.89903;-63.074593;-113.32708;-31.3764;0;-60.43165
40025;0.63741;-31.48106;196.596013;-81.325512;129.52198;0;-355.15947
40028;-406.54809;-232.381314;-49.498468;-53.68495;550.44767;0;-2.53134
40029;37.50521;73.04472;25.148665;-60.697313;167.73286;0;138.26694
40030;74.49022;-73.01534;-49.40789;66.531402;-31.3495;0;-29.43458
40031;-109.18979;-18.5027;21.196975;-166.056853;119.02035;0;33.68503
40032;-10.85504;-93.99665;10.0053;111.680832;-31.34623;0;156.02602
40035;-142.58434;-95.16794;17.204077;65.99579;-31.3348;0;300.29184
40036;0.63534;274.134439;68.212111;27.28163;-31.34488;0;328.01872
40037;210.56333;339.05673;-51.35174;-14.65423;-31.369;0;-44.74314
40038;-90.767744;-82.79603;80.124638;-14.635506;-31.28436;0;-71.00428
40039;-91.088;-20.28301;133.550446;9.760405;-31.35659;0;-60.150648
40042;-147.42224;-11.68452;108.306103;13.215553;-31.37731;0;58.32512
40043;4.24689;107.86648;-26.045435;135.724447;-31.3112;0;158.2402
40044;315.32417;263.51351;14.43667;-13.67733;-31.38714;0;-65.75823
40045;-16.24393;18.06358;39.197054;-143.135075;-31.30991;0;-189.14671
40046;-163.835968;123.61103;-8.314527;-24.967635;256.78253;0;-134.28678
40049;64.49812;-91.86555;-14.229999;26.954799;-31.36099;0;168.01769
40050;123.77568;-20.47046;-22.137012;-38.47387;233.47253;0;-301.252027
40051;60.50335;-335.72474;-55.591331;-51.89957;-31.3699;0;140.73173
40052;12.19683;57.17043;66.740384;-17.724856;-31.38175;0;68.16932
40053;-19.66884;-39.92775;114.408625;43.704901;-31.30672;0;51.510613
40056;166.92233;279.79643;-51.774563;-7.49472;120.3749;0;67.97003
40057;34.50078;83.42583;27.317356;-109.484087;-31.31341;0;126.44947
40058;96.15788;59.52739;67.000568;132.797883;-31.39217;0;-56.53935
40059;-1.46815;-63.21654;19.419784;102.379698;-31.39495;0;-458.43132
40060;1.05002;-83.6051;-55.759877;81.916431;-31.39258;0;-203.89972
40063;-16.10688;-154.902923;-69.491057;13.032742;-31.31662;0;127.34013
40064;-19.58415;-92.94823;13.44653;67.907445;167.70047;0;-31.090384
40065;-5.59211;79.52564;17.418614;-109.682987;-31.3758;0;115.76809
40066;-18.51852;127.85177;23.372199;143.147417;-31.37349;0;-94.09465
40067;10.89213;-77.00134;17.445088;-14.41978;-31.38408;0;49.292914
40070;141.22477;124.78215;-2.379662;-130.076502;225.36696;0;7.7591
40071;9.85613;46.38618;-69.600981;-207.312391;-31.32067;0;-79.19865
40072;22.48569;-271.629779;-22.13118;39.743129;-31.3852;0;2.82294
40073;3.66221;100.72536;68.846362;29.635617;50.52863;0;-8.975989
40074;44.42331;-42.20966;19.409528;-40.643184;-31.3769;0;193.78123
40077;26.15982;2.78164;-8.313429;82.262666;-31.30227;0;-85.64449
40078;-9.96955;-81.31569;15.45044;-50.291159;12.91376;0;24.66137
40079;1.62314;-10.9875;7.532608;139.361206;119.53785;0;-20.98744
40080;-165.89485;-6.85871;63.190525;-398.064417;-31.37912;0;-99.503399
40081;-29.02698;-26.55569;5.562472;22.231425;-31.38429;0;188.28048
40084;-27.0936;226.71414;33.394734;-42.828405;-31.40883;0;82.93249
40085;102.88066;44.59691;-28.185415;10.76965;-31.40149;0;-272.39608
40086;0.61569;-93.21419;-120.66464;5.27252;-31.404;0;-87.44395
40087;-49.91063;-335.83119;61.033608;58.602752;-31.4041;0;101.15941
40088;168.98806;-335.93295;79.108473;-89.05186;-31.41551;0;-49.44825
40091;-1.43495;-69.22392;-32.138181;-13.747654;38.37602;0;-67.62976
40092;-17.31337;-87.72916;-18.259765;-146.512231;-31.40233;0;-83.11195
40093;-92.42094;-84.5146;-77.499967;87.095936;-31.41657;0;134.07663
40094;-8.53185;-19.91371;-22.137012;-59.36073;116.54049;0;-67.67239
40095;-26.92778;-46.24957;3.556094;-133.835759;-31.34021;0;-51.07488
40098;186.2069;207.71775;41.125142;-109.941922;-31.32657;0;-31.96683
40099;4.66888;-25.44978;-6.326111;-58.108597;-31.38419;0;-100.61618
40100;-42.698319;-41.02171;57.03648;-0.64371;139.67623;0;232.84694
40101;-5.42143;58.13067;-30.076775;-426.74533;-31.31441;0;-95.951908
40102;-18.30605;-88.44378;5.539362;-4.91712;-31.29833;0;-83.19242
40105;-18.28521;-285.215367;51.125555;38.721533;-31.36286;0;613.42493
40106;23.6454;12.28554;19.445473;19.05179;94.80913;0;204.91057
40107;-16.8625;26.97812;-4.368489;322.551982;252.10453;0;-27.75526
40108;-18.2181;170.87379;9.538193;-119.878135;20.15661;0;-73.48806
40109;-18.18291;-42.06666;-34.092711;462.20368;-31.27587;0;71.41976
40112;-11.96809;-50.21869;-12.285986;152.921187;-31.33574;0;145.92645
40113;-209.35894;17.33405;51.169494;-21.10864;-31.34565;0;104.40868
40114;67.93983;-335.57494;37.338135;102.334648;-31.36395;0;-24.26665
40115;193.77023;-73.76069;-2.382497;-22.41677;-31.37983;0;-88.38597
40116;5.2616;-82.58504;-120.70444;16.081839;-31.36484;0;200.04843
40119;127.21993;-63.58879;11.526079;-153.53598;254.20219;0;25.82257
40120;-159.7331;178.91586;-6.355427;233.075844;-31.38592;0;-94.34318
40121;-192.437269;-328.29941;17.477425;-29.18321;-31.31733;0;100.47604
40122;-9.50731;197.07789;-46.043318;29.411109;-31.37489;0;187.09738
40123;-18.54191;-6.55666;35.359087;-60.874994;-31.3701;0;-221.90692
40126;0.60105;-68.48873;-20.241844;-32.65444;-31.30355;0;-269.14286
40127;-16.43836;109.02054;31.392392;123.252802;-31.37019;0;-26.38876
40128;58.6755;28.392592;1.588962;-157.172668;-31.36464;0;132.30461
40129;-190.05986;101.6293;-4.369646;99.121873;-31.37189;0;-40.54054
40130;108.12621;-67.76379;23.446504;-67.9677;-31.37249;0;-60.90204
40133;8.61165;-40.08766;11.53372;19.451773;-31.37359;0;176.29998
40134;43.76866;-52.22437;-50.019187;-58.21956;-31.38602;0;44.95874
40135;-126.787123;5.8082;3.573508;-81.690521;212.68322;0;-99.31159
40136;51.91843;-82.23648;7.542077;-50.994163;-31.39278;0;145.27438
40137;180.7485;298.43364;-18.247693;-140.61667;-31.39196;0;-236.4532
40140;-48.467208;-114.147354;5.558423;75.939249;179.36615;0;127.04174
40141;75.86299;-32.44023;29.405531;-77.049108;-31.39423;0;-304.85121
40142;-153.578865;-81.3323;27.447756;27.0081;-31.39021;0;288.05886
40143;33.43683;-335.55724;95.243156;-33.618246;-31.40683;0;222.48993
40144;182.14644;330.06284;65.376847;101.726264;217.03563;0;35.7758
40147;43.48057;107.59743;-46.140995;-30.275773;-31.41967;0;-166.82591
40148;-131.573717;-328.2446;5.571326;144.471809;-31.34586;0;116.54923
40149;10.54258;28.53067;5.572435;158.502078;-31.3376;0;214.33654
40150;-7.34142;90.50749;5.573544;-149.073239;-31.32657;0;-46.16261
40151;-395.35196;-56.58242;-65.94629;205.470343;-31.38704;0;158.69424
40154;-56.97737;-72.0529;7.545571;-47.049988;-31.37932;0;236.34483
40155;-153.26087;-67.40979;11.523026;-10.594623;-31.40014;0;200.54159
40156;-39.19434;-1.32673;-24.215638;39.03321;-31.42397;0;-90.25768
40157;11.82788;-80.86253;11.513876;25.855782;122.53383;0;223.082
40158;60.23071;-71.36202;-0.396873;-7.299916;-31.34818;0;10.759589
40161;13.90859;185.90443;9.525574;42.594729;-31.41775;0;46.09511
40162;-188.42975;-156.3259;11.507023;-34.14416;-31.41497;0;-40.16594
40163;32.6087;112.61661;73.150369;31.20282;43.25485;0;-109.873683
40164;-153.21287;-173.22657;99.479298;-18.25599;-31.42516;0;-72.34342
40165;44.50264;-68.07306;102.020324;87.347086;101.42019;0;-75.1795
40168;46.14739;-72.1252;-48.590475;-135.289762;-31.42149;0;-78.58528
40169;-69.77722;-144.50405;8.62547;-118.18426;98.09764;0;-235.30534
40170;191.903;94.88055;100.280571;-60.997408;-31.40936;0;28.04006
40171;-5.63804;-82.04131;-20.518735;-130.489781;106.75182;0;-196.25899
40175;-6.67399;-4.057161;54.006126;35.995201;24.60137;0;51.16413
40176;130.20126;-108.087544;-32.658657;-73.858848;-31.39361;0;-219.438707
40177;-35.98577;6.04771;31.890845;32.622445;-31.3932;0;-94.23964
40178;-2.91416;96.36189;56.240391;-27.55685;138.90762;0;-156.16596
40182;226.06475;-328.54773;52.176727;-131.791286;-31.385;0;-39.65459
40183;53.02374;-8.20883;-0.403981;-67.369264;-31.38765;0;-93.29728
40184;155.77924;-245.185411;62.376799;149.48282;79.44693;0;106.70791
40185;15.64836;58.08009;25.947349;52.659645;-31.31814;0;-15.09288
40186;118.11517;275.4141;89.029216;-50.94972;-31.38013;0;159.11731
40189;-41.766603;-67.60382;46.375397;32.702276;-31.31461;0;95.00821
40190;-0.41362;-335.60407;15.862041;133.092563;-31.38276;0;-72.94481
40191;121.28713;-84.23326;-32.888504;52.96681;-31.39381;0;-67.72404
40192;-2.06441;10.62722;72.743528;100.526245;-31.31814;0;-83.21288
40193;-62.99103;-75.38178;11.794051;3.73883;-31.40557;0;-29.81294
40196;22.50782;-110.725001;30.103328;-24.500352;-31.40788;0;144.44078
40197;135.14267;159.57447;-10.57326;-11.63082;-31.41116;0;-327.21438
40198;-174.70776;-205.46135;40.34175;-35.80117;-31.42753;0;-123.285326
40199;25.10282;80.19184;81.284209;6.21977;-31.4284;0;218.24382
40200;3.81701;117.72509;-39.111304;-185.591015;-31.43933;0;91.69624
40203;0.63606;-11.57854;19.984774;40.437733;-31.44231;0;-31.622934
40204;22.97384;62.77827;-39.095376;-34.23907;-31.44976;0;-51.34474
40205;-36.75214;10.01892;11.818083;158.620212;-31.46536;0;207.69231
40206;-135.69026;287.655618;73.085089;-98.26925;-31.38771;0;-93.16073
40207;-164.59068;-94.77128;22.09312;-128.450082;-31.46194;0;141.62764
40210;68.55911;298.9228;-2.444623;-83.092982;-31.46753;0;-45.07953
40211;6.67581;222.67343;15.883575;-21.276109;-31.45628;0;180.17509
40212;36.75338;203.212433;54.626245;120.31123;-31.45729;0;293.17419
40213;-216.32623;-335.63536;132.757867;2.751284;-31.45978;0;231.55486
40214;-128.09038;17.68929;81.483908;-0.687033;-31.5018;0;164.16938
40217;2.8549;-60.44557;56.904245;33.541733;-31.50614;0;-39.05482
40218;-16.81627;-45.38578;1.635301;-79.10709;-31.4336;0;-77.09045
40219;-59.39297;-87.09512;26.180866;-58.621708;-31.48976;0;-94.33605
40220;18.52996;52.42095;38.489886;159.978123;-31.48529;0;43.57526
40221;-15.84623;203.39675;-27.01191;57.97101;-31.49844;0;-77.8032
40224;-3.08588;-64.797732;20.062508;13.121245;-31.49964;0;-85.398
40225;-21.52616;-55.22396;-37.185355;-114.230663;359.70991;0;36.7429
40226;89.12059;-63.08101;26.177297;64.848457;-31.41759;0;99.84507
40227;155.566;252.10643;-35.16855;98.62296;-31.49332;0;200.87872
40228;211.7595;296.59319;54.894785;-106.664236;-31.48517;0;117.4326
40231;14.53062;3.33037;28.284098;50.470604;-31.47525;0;516.23284
40232;-21.48055;596.813395;50.808566;-0.682656;-31.47885;0;13.660684
40233;129.38077;86.66443;22.144458;-6.50143;-31.50565;0;196.33656
40234;90.50577;16.20527;1.64033;-139.95833;-31.52796;0;-96.87408
40235;-17.68738;-328.31097;-4.511217;-148.352017;-31.45534;0;11.68391
40238;-21.56722;96.98997;-6.55908;-212.460839;-31.45009;0;-90.19948
40239;143.01479;-60.58454;-0.410027;10.90825;-31.52362;0;-52.92236
40240;28.6554;5.97002;5.741941;29.106304;-31.52041;0;-87.93555
40241;-126.34369;79.25408;3.6915;49.021773;189.87968;0;-91.58257
40242;39.24451;-83.60797;-6.560873;79.182008;-31.51452;0;-12.26516
40245;65.03398;98.315225;-4.510908;-17.294517;35.9421;0;-1.16791
40246;-40.14116;51.48288;18.053504;95.446411;-31.50216;0;-76.62312
40247;191.95954;-88.96448;20.116044;-17.134949;-31.50795;0;44.09059
40248;-83.831985;-1.63979;-8.620572;71.977284;137.67472;0;-96.79982
40249;-131.286256;32.112898;81.919974;55.505385;143.81914;0;34.73312
40252;-143.07659;12.46583;67.744334;-106.198193;-31.47653;0;-175.1652
40253;153.55492;-59.62521;-23.141771;128.403124;178.40451;0;-95.6341
